customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score
C00169,Odika Zachariah,30,Male,Nagpur,Single,Salaried,Bank Officer,59340,41040,10192,628317,Owned,PhD,0,688,29,8,0,94,Instagram,Android,58
C00170,Pranit Warrior,46,Male,Pune,Married,Self-employed,Freelancer,33037,25299,6036,434690,Rented,Master,1,739,117,11,6,136,YouTube,iPhone,44
C00171,Hardik Chhabra,24,Male,Indore,Single,Student,Student,21899,15560,557,77561,Rented,High School,1,623,24,0,0,249,Referral,Android,77
C00172,Hamsini Chahal,55,Male,Ranchi,Single,Salaried,Accountant,44804,30272,13719,571874,Family Owned,High School,0,699,13,29,0,238,Instagram,iPhone,98
C00173,Jacob Malhotra,32,Female,Ballia,Married,Self-employed,Contractor,87712,67891,20522,275254,Rented,Bachelor,4,690,107,5,1,385,Instagram,Android,100
C00174,Dayita Boase,32,Female,Ballia,Single,Salaried,Teacher,61271,39598,11514,659143,Owned,High School,1,715,89,4,0,52,YouTube,Android,19
C00175,Oeshi Prakash,21,Male,Ahmedabad,Single,Student,Student,5769,3290,26,32402,Rented,Bachelor,0,618,8,0,0,109,Instagram,iPhone,39
C00176,Ira Tiwari,34,Male,Kolkata,Single,Salaried,Government Employee,63990,31460,12746,731657,Family Owned,High School,1,728,11,0,0,153,Referral,iPhone,90
C00177,Nandini Kaul,63,Male,Chennai,Married,Self-employed,Freelancer,241972,176293,86221,4248771,Rented,Master,1,658,10,20,0,136,Google Ads,Android,77
C00178,Gaurav Bail,25,Female,Ahmedabad,Married,Self-employed,Contractor,86519,39599,1573,1167189,Owned,High School,2,722,74,2,0,65,YouTube,iPhone,30
C00179,Manya Sen,24,Female,Patna,Single,Salaried,Bank Officer,108213,63672,16370,1413148,Owned,PhD,1,701,10,0,0,184,Instagram,iPhone,49
C00180,Kabir Oommen,19,Female,Bhubaneswar,Single,Student,Student,20742,16789,477,75739,Rented,High School,0,561,9,0,0,177,Referral,iPhone,69
C00181,Jatin Goswami,38,Male,Srinagar,Married,Salaried,Teacher,147995,87834,11510,5245733,Owned,High School,3,761,79,16,5,70,Instagram,Android,21
C00182,Krisha Pal,36,Other,Bhopal,Married,Salaried,Sales Executive,140250,99566,3796,1142601,Owned,Master,1,709,4,1,0,21,Facebook,Web,9
C00183,Zayan Doctor,28,Female,Ballia,Married,Salaried,Teacher,88824,61058,8658,754551,Family Owned,High School,3,691,11,5,0,162,Instagram,iPhone,44
C00184,Yashasvi Kara,24,Male,Kolkata,Single,Salaried,Software Engineer,59319,28695,18740,905484,Owned,Bachelor,0,743,34,0,0,208,YouTube,iPhone,97
C00185,Anmol Anne,37,Female,Bhubaneswar,Married,Unemployed,Unemployed,10514,6768,0,28141,Family Owned,Master,1,484,14,0,1,36,Instagram,Android,19
C00186,Oscar Chauhan,45,Male,Delhi,Married,Salaried,Software Engineer,46088,29617,13980,240665,Owned,Bachelor,1,729,113,10,4,36,Instagram,iPhone,16
C00187,Geetika Madan,29,Male,Delhi,Single,Unemployed,Unemployed,6808,6303,0,1763,Rented,Diploma,0,464,111,0,2,5,Referral,Android,3
C00188,Hiral Chand,51,Male,Bhubaneswar,Married,Salaried,Bank Officer,106108,52121,26850,2843086,Owned,Master,4,770,25,17,0,115,Instagram,Web,65
C00189,Ekantika Kunda,22,Female,Pune,Single,Salaried,Sales Executive,32492,18241,1055,151428,Rented,Master,0,697,31,0,2,224,Google Ads,iPhone,86
C00190,Tanveer Kohli,50,Female,Meerut,Married,Salaried,Sales Executive,33528,17761,11120,242021,Owned,Master,1,758,98,3,8,17,Referral,Android,11
C00191,Brijesh Nayar,19,Female,Patna,Single,Student,Student,15662,13618,2219,64991,Owned,High School,1,584,8,0,0,97,Google Ads,iPhone,40
C00192,Rishi Basu,51,Female,Kolkata,Divorced,Salaried,Government Employee,101866,68283,18323,747160,Rented,PhD,2,741,93,28,5,92,YouTube,Android,57
C00193,Praneel Kapoor,42,Male,Srinagar,Married,Salaried,Sales Executive,75003,57965,27472,661458,Owned,Bachelor,4,739,99,16,8,25,YouTube,Web,14
C00194,Jagdish Natarajan,56,Female,Hyderabad,Married,Salaried,Sales Executive,48786,31073,16845,195862,Owned,Bachelor,2,695,59,31,1,118,Instagram,iPhone,71
C00195,Advik Garde,58,Male,Meerut,Married,Salaried,Government Employee,119870,83038,15147,2512436,Rented,Master,1,707,56,5,4,146,Referral,Android,53
C00196,Bina Mallick,38,Female,Chapra,Married,Salaried,Doctor,78805,42363,3462,935438,Owned,Diploma,1,708,53,1,4,232,Google Ads,Android,82
C00197,Laban Kibe,22,Male,Bangalore,Single,Student,Student,24566,21852,3077,72172,Owned,Bachelor,1,587,25,0,1,80,YouTube,Android,30
C00198,Xavier Dayal,49,Male,Nagpur,Married,Salaried,Accountant,139489,74531,10485,2539155,Rented,High School,4,709,108,9,0,114,Google Ads,iPhone,41
C00199,Pushti Choudhary,34,Female,Chapra,Single,Salaried,Sales Executive,28039,13003,9525,165746,Rented,PhD,0,699,11,10,0,6,Instagram,Web,3
C00200,Gautami Kade,35,Male,Srinagar,Married,Salaried,Doctor,145412,58416,32275,3151279,Owned,PhD,4,749,86,9,5,86,Referral,Android,27
C00201,Nandini Modi,23,Female,Ballia,Single,Salaried,Sales Executive,129182,84076,10196,3491087,Rented,Bachelor,1,713,53,1,3,50,Facebook,iPhone,18
C00202,Harita Nadig,41,Male,Delhi,Married,Salaried,Bank Officer,104665,54812,20564,3497523,Family Owned,Master,1,774,116,12,5,382,Instagram,Web,96
C00203,Girik Jani,23,Male,Ahmedabad,Single,Student,Student,27377,21789,4963,45525,Rented,Bachelor,1,623,54,0,0,112,Google Ads,Android,34
C00204,Finn Kashyap,21,Female,Patna,Single,Student,Student,5308,2771,947,12294,Owned,High School,0,644,6,0,0,229,Facebook,Web,60
C00205,Daksha Prabhu,57,Female,Surat,Married,Salaried,Bank Officer,91052,48730,31032,1504812,Family Owned,PhD,4,771,86,20,6,212,Instagram,Web,56
C00206,Ganga De,54,Female,Patna,Married,Salaried,Government Employee,147845,103623,3054,4958719,Family Owned,PhD,4,691,75,22,0,123,Google Ads,iPhone,69
C00207,Vamakshi Dixit,40,Female,Kolkata,Married,Salaried,Sales Executive,75630,54738,17035,864341,Family Owned,Master,1,693,80,11,3,78,Instagram,Android,42
C00208,Priya Bath,42,Male,Mumbai,Single,Salaried,Teacher,46888,33590,18620,774132,Rented,Diploma,1,727,68,12,3,60,YouTube,Web,27
C00209,Meera Murthy,41,Male,Delhi,Single,Salaried,Teacher,27272,12312,9387,109817,Owned,Master,0,699,4,7,0,133,Instagram,Android,89
C00210,Robert Chaudhary,33,Male,Chennai,Married,Salaried,Teacher,28883,13071,2182,58483,Rented,Master,1,682,9,8,0,2,Referral,Android,1
C00211,Raagini Kari,57,Male,Bhubaneswar,Married,Self-employed,Consultant,133352,78910,17712,969254,Rented,Master,2,712,111,23,4,321,Google Ads,iPhone,99
C00212,Jack Thakkar,57,Male,Indore,Married,Salaried,Doctor,146330,60947,44205,2560985,Rented,PhD,2,749,68,13,3,11,Instagram,iPhone,5
C00213,Riya Raval,63,Male,Bhubaneswar,Married,Self-employed,Consultant,43596,24111,8435,210549,Rented,Diploma,2,709,117,22,9,67,Facebook,iPhone,41
C00214,Leela Garg,25,Male,Ranchi,Single,Salaried,Accountant,49932,29111,11344,199259,Rented,Diploma,1,749,73,1,6,285,Facebook,Web,88
C00215,Falan Upadhyay,26,Female,Ranchi,Married,Salaried,Accountant,75310,58613,18252,437790,Rented,Bachelor,3,687,46,0,1,54,Google Ads,Web,14
C00216,Qushi Chander,50,Female,Ranchi,Divorced,Salaried,Sales Executive,50444,25548,6369,904391,Owned,Bachelor,2,750,17,1,1,53,Google Ads,iPhone,16
C00217,Zaitra Dyal,21,Male,Chapra,Single,Student,Student,29282,27739,8322,109263,Owned,High School,0,563,27,0,2,92,Google Ads,iPhone,46
C00218,Adweta Naidu,49,Female,Srinagar,Married,Unemployed,Unemployed,8169,7228,0,302,Family Owned,Bachelor,4,470,61,0,4,245,Facebook,Android,70
C00219,Yatin Kurian,23,Female,Chennai,Married,Unemployed,Unemployed,5651,4570,0,13648,Rented,Master,2,462,53,0,2,299,Referral,Web,90
C00220,Brijesh Mistry,30,Male,Pune,Married,Salaried,Accountant,67042,26990,4156,713787,Rented,Diploma,4,712,74,4,6,80,Facebook,iPhone,52
C00221,Noah Khalsa,23,Female,Darbhanga,Married,Student,Student,25348,16512,8147,100841,Owned,Diploma,2,633,43,0,0,2,Referral,Android,1
C00222,Yoshita Nagi,19,Female,Pune,Single,Student,Student,10634,9333,2820,22561,Rented,Bachelor,1,586,9,0,0,126,Facebook,Web,47
C00223,Ria Konda,37,Female,Bhubaneswar,Married,Salaried,Accountant,55793,33837,17897,586710,Rented,Diploma,2,662,51,0,1,45,YouTube,Android,23
C00224,Warjas Sridhar,45,Female,Meerut,Married,Unemployed,Unemployed,1183,1134,0,3216,Family Owned,High School,3,430,43,0,3,178,YouTube,Web,58
C00225,Shaurya Dhingra,22,Male,Bhopal,Single,Student,Student,7321,6381,2478,29135,Family Owned,High School,1,574,10,0,0,127,Instagram,Android,43
C00226,Krishna Garde,53,Male,Jamshedpur,Single,Salaried,Government Employee,97281,51430,34348,558692,Rented,Master,1,691,28,9,1,86,YouTube,iPhone,46
C00227,Ucchal Johal,48,Female,Indore,Married,Salaried,Sales Executive,121832,85390,2783,2598614,Owned,Bachelor,1,746,22,13,1,56,Instagram,Android,22
C00228,Christopher Doshi,34,Male,Meerut,Married,Salaried,Bank Officer,36668,22482,8535,120973,Rented,Bachelor,4,708,38,4,0,162,Google Ads,Web,59
C00229,Brijesh Chawla,53,Female,Meerut,Single,Salaried,Accountant,39295,26707,5634,443953,Rented,Diploma,0,711,37,31,0,34,Referral,Android,10
C00230,Harish Parmar,21,Female,Nagpur,Single,Student,Student,23782,18541,201,51816,Rented,Bachelor,1,581,29,0,0,54,Facebook,Android,24
C00231,Madhav Dubey,36,Female,Indore,Married,Salaried,Teacher,53709,32876,11019,772116,Family Owned,PhD,2,677,45,3,0,271,Referral,iPhone,85
C00232,Onveer Korpal,24,Female,Srinagar,Single,Salaried,Accountant,109054,75319,10502,3016747,Owned,High School,1,726,5,0,0,120,Instagram,Android,49
C00233,Harshil Chaudry,29,Male,Bhopal,Divorced,Salaried,Sales Executive,58121,37613,18948,826654,Family Owned,High School,0,737,83,5,1,228,Referral,Web,74
C00234,Varsha Bora,24,Male,Chapra,Single,Student,Student,15874,15106,3265,25239,Rented,Diploma,0,586,71,0,4,124,Referral,iPhone,36
C00235,Fariq Bhatia,20,Female,Patna,Single,Student,Student,8558,8271,3080,33791,Owned,Diploma,0,570,15,0,0,150,Referral,iPhone,53
C00236,Mohammed Anne,42,Male,Surat,Married,Salaried,Sales Executive,70875,41760,23746,562030,Owned,Diploma,4,709,69,0,5,285,Google Ads,Web,100
C00237,Faras Brar,23,Male,Ballia,Single,Student,Student,9750,7550,884,25557,Rented,High School,0,575,5,0,0,50,YouTube,Android,15
C00238,Patrick Khanna,46,Male,Indore,Divorced,Salaried,Sales Executive,106994,73802,37590,3259767,Rented,Master,1,682,34,3,2,147,Referral,iPhone,76
C00239,Arya Rajan,22,Male,Nagpur,Single,Student,Student,20696,14660,7287,123249,Rented,High School,1,580,15,0,0,112,Referral,iPhone,43
C00240,Pushti D’Alia,62,Male,Ballia,Married,Self-employed,Freelancer,165793,92018,54099,1528634,Rented,Diploma,1,679,83,21,2,167,Google Ads,Android,95
C00241,Yashoda Palan,24,Female,Nagpur,Single,Salaried,Doctor,126271,96630,12739,3156623,Rented,Bachelor,1,735,63,1,4,157,Referral,Android,92
C00242,Ekansh Mani,32,Male,Indore,Married,Unemployed,Unemployed,1259,841,0,263,Family Owned,Master,4,476,33,0,2,88,Instagram,Android,26
C00243,Mitali Rout,24,Male,Kolkata,Single,Student,Student,28622,20092,7809,143740,Family Owned,Diploma,1,589,46,0,0,157,Facebook,iPhone,58
C00244,Vrishti Atwal,39,Female,Ahmedabad,Married,Salaried,Sales Executive,139819,93160,18474,4850937,Family Owned,Diploma,4,707,44,10,1,198,YouTube,Android,80
C00245,Osha Soni,18,Male,Meerut,Single,Student,Student,24896,21848,9507,135999,Rented,Diploma,1,549,1,0,0,142,Facebook,Web,42
C00246,Karan Reddy,27,Male,Chennai,Married,Salaried,Sales Executive,34654,27174,5574,144989,Rented,Master,2,670,32,0,0,286,Google Ads,Web,81
C00247,Waida Chander,54,Female,Chennai,Married,Salaried,Software Engineer,92619,56722,14099,308974,Rented,Bachelor,3,677,52,21,0,90,Facebook,iPhone,44
C00248,Warda Kulkarni,19,Female,Indore,Single,Unemployed,Unemployed,10120,9010,0,9432,Owned,PhD,1,486,11,0,0,210,Referral,iPhone,99
C00249,Bhanumati Borra,56,Male,Delhi,Married,Salaried,Doctor,94410,58432,33426,1395312,Rented,Bachelor,1,737,6,12,0,123,YouTube,iPhone,44
C00250,Janaki Bera,25,Female,Kolkata,Married,Student,Student,27416,17681,5759,50348,Family Owned,High School,2,619,6,0,0,30,YouTube,Android,10
C00251,Hritik Seth,24,Female,Chapra,Single,Salaried,Software Engineer,68887,32721,129,1137265,Owned,Diploma,0,742,57,1,3,216,Google Ads,Web,87
C00252,Sanaya Lata,54,Male,Darbhanga,Married,Self-employed,Shop Owner,193071,79481,61193,3386094,Rented,Master,4,673,12,24,1,79,Instagram,Web,24
C00253,Sneha Pandya,30,Female,Delhi,Married,Salaried,Doctor,75514,42867,5951,1175949,Rented,Master,2,744,53,6,3,62,Referral,iPhone,20
C00254,Nikita Goel,19,Female,Chennai,Married,Unemployed,Unemployed,13434,12867,0,32994,Owned,Bachelor,3,453,10,0,0,34,Referral,iPhone,17
C00255,Odika Kibe,21,Female,Pune,Single,Student,Student,23584,15368,3881,109995,Owned,High School,0,597,14,0,0,232,Instagram,Web,76
C00256,Kala Choudhary,31,Male,Bhubaneswar,Divorced,Salaried,Bank Officer,43504,20076,4046,620304,Rented,Bachelor,0,721,116,4,2,266,Facebook,Web,74
C00257,Pooja Vasa,35,Female,Patna,Divorced,Salaried,Software Engineer,144388,96419,7296,1018865,Rented,Bachelor,2,677,50,1,3,91,Instagram,Web,47
C00258,Vedika Mani,23,Male,Bhubaneswar,Single,Salaried,Accountant,80640,56117,21675,382025,Owned,High School,1,717,51,1,3,64,Facebook,Web,42
C00259,Jagrati Ravel,28,Male,Patna,Single,Salaried,Doctor,69960,54495,6686,275276,Owned,High School,0,693,82,0,1,19,Facebook,Web,6
C00260,Nihal Sachar,34,Male,Bhopal,Single,Self-employed,Business Owner,54685,39671,17123,502723,Rented,Diploma,0,672,61,12,4,372,Referral,Web,94
C00261,Oeshi Gala,52,Female,Kolkata,Married,Unemployed,Unemployed,11840,8455,0,17342,Rented,PhD,4,457,27,0,2,238,Facebook,iPhone,87
C00262,Vincent Raghavan,20,Male,Nagpur,Single,Student,Student,26661,17327,2767,95475,Owned,Bachelor,0,614,17,0,1,130,Facebook,Web,56
C00263,Nitara Contractor,58,Other,Pune,Married,Salaried,Doctor,57937,25154,211,692313,Owned,Bachelor,2,715,11,27,0,20,YouTube,iPhone,9
C00264,Damini Hayre,38,Male,Jamshedpur,Single,Salaried,Bank Officer,142590,111256,8709,1997655,Family Owned,High School,1,700,87,12,1,167,Instagram,Android,79
C00265,Advika Khalsa,24,Male,Darbhanga,Single,Student,Student,19850,10867,317,105171,Family Owned,High School,0,636,4,0,0,56,Instagram,Android,20
C00266,Balvan Tiwari,42,Male,Bhopal,Married,Salaried,Sales Executive,129598,98088,23469,2822474,Family Owned,Diploma,4,714,87,18,3,204,Facebook,Web,85
C00267,Vidhi Subramanian,37,Male,Pune,Divorced,Self-employed,Consultant,82817,34252,2621,452656,Rented,Diploma,2,665,108,13,2,156,Facebook,iPhone,73
C00268,Abhiram Loke,43,Female,Ranchi,Married,Salaried,Sales Executive,47386,24313,14666,832060,Rented,PhD,2,763,96,18,7,141,Google Ads,Web,53
C00269,Tanveer Murthy,22,Female,Surat,Single,Student,Student,5751,3601,1166,31955,Rented,High School,1,615,23,0,1,151,Instagram,Android,98
C00270,Patrick Dugal,57,Female,Bhubaneswar,Married,Salaried,Accountant,119630,69418,18150,1260765,Rented,PhD,2,702,30,12,0,27,Instagram,Android,9
C00271,Yauvani Hari,52,Female,Surat,Married,Salaried,Doctor,63849,49946,21305,767853,Rented,Master,1,753,99,5,7,108,Referral,Android,40
C00272,Chaaya Dugar,51,Male,Surat,Married,Salaried,Sales Executive,134382,58642,33361,3876195,Owned,Bachelor,1,731,20,17,1,148,Instagram,Web,61
C00273,Pranav Mitra,55,Female,Ranchi,Divorced,Self-employed,Shop Owner,130309,92388,19468,2083312,Rented,Diploma,1,663,41,10,0,13,YouTube,iPhone,6
C00274,Ekalinga Dasgupta,55,Female,Surat,Married,Self-employed,Consultant,239691,172974,80702,6941027,Owned,High School,3,682,95,5,6,2,Google Ads,Android,1
C00275,Om Chander,60,Female,Chapra,Married,Salaried,Doctor,80505,37409,12044,691650,Rented,Diploma,2,703,40,32,3,33,Facebook,iPhone,17
C00276,Yashasvi Wali,21,Male,Darbhanga,Single,Student,Student,6740,5774,1260,21441,Rented,Bachelor,0,593,8,0,0,185,Instagram,Web,86
C00277,Ira Mitter,58,Male,Bhubaneswar,Married,Salaried,Doctor,70481,44387,10320,399463,Owned,PhD,2,732,84,21,3,177,Instagram,iPhone,46
C00278,Mitesh Dua,26,Female,Mumbai,Single,Salaried,Teacher,47038,32207,17151,517071,Rented,PhD,0,663,41,0,1,70,YouTube,Android,27
C00279,Ishani Minhas,20,Female,Kolkata,Married,Student,Student,24059,12532,5356,54225,Rented,Diploma,1,644,18,0,0,331,Instagram,Web,94
C00280,Xiti Sarin,33,Female,Surat,Married,Salaried,Teacher,85688,38097,12564,506149,Rented,Bachelor,4,704,47,6,1,291,Instagram,Web,77
C00281,Daniel Gandhi,34,Male,Bhubaneswar,Married,Salaried,Sales Executive,143401,103165,32728,2132822,Rented,Master,2,728,93,8,4,23,Google Ads,iPhone,11
C00282,Matthew Wable,36,Male,Bangalore,Divorced,Self-employed,Shop Owner,203951,95206,15339,1878726,Rented,Diploma,2,658,21,8,0,245,Instagram,iPhone,69
C00283,Pranit Kumer,24,Female,Meerut,Single,Student,Student,20749,16919,714,118088,Family Owned,High School,0,564,70,0,2,53,Referral,iPhone,15
C00284,Nirja Ganesan,20,Male,Kolkata,Married,Student,Student,10515,10348,2761,46827,Owned,High School,2,580,3,0,0,39,Instagram,Web,11
C00285,Janaki Shan,40,Male,Chapra,Single,Salaried,Doctor,70429,56163,277,513442,Rented,Diploma,1,715,40,16,1,64,Google Ads,Web,42
C00286,Balhaar Dutt,20,Male,Nagpur,Single,Student,Student,27478,21479,7434,70749,Rented,Bachelor,1,622,11,0,0,145,Referral,Web,51
C00287,Tristan Korpal,31,Male,Ballia,Single,Self-employed,Freelancer,62239,26847,19111,902000,Rented,Diploma,1,727,97,7,5,67,YouTube,Android,44
C00288,Jalsa Kade,54,Male,Bangalore,Married,Salaried,Teacher,61850,31640,16186,1057727,Family Owned,Diploma,3,757,39,25,0,185,Google Ads,iPhone,76
C00289,Upma Bhatnagar,44,Male,Bangalore,Divorced,Salaried,Software Engineer,112688,87416,2511,1335368,Rented,Diploma,1,706,46,7,2,315,Instagram,Web,85
C00290,Kamya Hayre,42,Female,Meerut,Married,Unemployed,Unemployed,2244,1861,0,3254,Rented,Diploma,2,494,73,0,6,164,Instagram,Android,74
C00291,Isha Dar,36,Male,Pune,Single,Salaried,Accountant,145537,60200,15590,1643883,Owned,PhD,0,739,48,14,0,179,Instagram,iPhone,64
C00292,Anika Lal,27,Female,Srinagar,Married,Salaried,Software Engineer,109061,49718,711,2337591,Rented,Bachelor,1,719,72,1,6,116,Referral,Web,40
C00293,Triveni Chaudhary,21,Male,Darbhanga,Single,Student,Student,26885,19524,6163,146059,Rented,High School,1,601,32,0,1,360,Google Ads,Web,98
C00294,Qabil Nagy,30,Male,Srinagar,Married,Salaried,Doctor,35364,15764,11574,227544,Family Owned,PhD,2,740,114,5,8,82,Instagram,Android,48
C00295,Nisha Bala,30,Male,Nagpur,Single,Self-employed,Contractor,91464,59316,29155,1584926,Family Owned,Master,1,688,37,7,2,247,Instagram,iPhone,84
C00296,Anya Johal,48,Female,Bhubaneswar,Married,Salaried,Bank Officer,131206,102410,47370,3632502,Rented,Diploma,1,702,107,6,2,99,Google Ads,Web,36
C00297,Gayathri Nayak,37,Male,Nagpur,Married,Salaried,Accountant,138642,73835,21002,3967941,Rented,Diploma,2,727,35,10,1,160,Google Ads,iPhone,75
C00298,Vritti Palla,26,Male,Ranchi,Married,Salaried,Bank Officer,77288,35443,9248,323626,Family Owned,High School,3,693,9,1,0,158,Referral,iPhone,98
C00299,Jatin Kari,52,Female,Bhopal,Married,Self-employed,Shop Owner,249291,118411,20856,2068369,Family Owned,Master,2,712,62,26,2,169,YouTube,iPhone,49
C00300,Aarini Purohit,54,Male,Darbhanga,Married,Salaried,Accountant,37087,29297,10939,161356,Rented,High School,4,745,108,10,8,7,YouTube,Web,5
C00301,Ria Kalita,64,Male,Ballia,Married,Self-employed,Shop Owner,202010,113291,37630,5862173,Family Owned,Master,1,690,90,18,0,165,Google Ads,iPhone,44
C00302,Girik Natarajan,25,Female,Hyderabad,Single,Salaried,Sales Executive,52087,26235,20732,704662,Rented,High School,1,731,24,0,2,101,Facebook,Web,47
C00303,Radha Luthra,27,Male,Indore,Married,Salaried,Bank Officer,29907,18897,10131,144215,Rented,High School,4,675,43,0,1,242,YouTube,Android,95
C00304,Lopa Kala,46,Female,Nagpur,Married,Salaried,Government Employee,45177,26005,14357,169936,Family Owned,High School,4,696,59,10,3,310,YouTube,iPhone,98
C00305,Bachittar Srinivas,34,Female,Patna,Married,Salaried,Doctor,102245,65301,29423,675297,Rented,Diploma,4,681,3,0,0,121,Instagram,iPhone,39
C00306,David Srinivas,29,Female,Meerut,Married,Salaried,Doctor,41678,22847,10276,574427,Family Owned,Master,1,726,39,0,2,320,Instagram,Android,86
C00307,Isaiah Atwal,61,Female,Darbhanga,Single,Self-employed,Consultant,131105,68862,15100,4374666,Owned,PhD,1,732,48,12,2,173,YouTube,iPhone,97
C00308,Abhiram Chandran,58,Male,Kolkata,Married,Salaried,Teacher,123792,94789,37590,3501980,Owned,Bachelor,1,704,43,33,0,3,Referral,Android,1
C00309,Amara Ganguly,53,Male,Bhubaneswar,Married,Self-employed,Contractor,96810,56199,16968,1460058,Owned,Master,3,693,8,12,0,277,Facebook,Android,72
C00310,Tara Zacharia,55,Female,Bhopal,Married,Salaried,Doctor,98101,64582,35514,637674,Rented,Bachelor,4,698,50,6,0,101,YouTube,Web,34
C00311,Robert Sethi,19,Female,Bangalore,Single,Unemployed,Unemployed,12811,11020,0,25561,Family Owned,Bachelor,1,451,9,0,0,177,Google Ads,Android,58
C00312,Imaran Trivedi,36,Male,Kolkata,Single,Self-employed,Freelancer,161523,71251,32678,1865957,Owned,PhD,1,672,18,8,1,100,Facebook,Android,59
C00313,Pushti Shetty,25,Female,Chennai,Single,Salaried,Sales Executive,108499,81435,18677,1553996,Owned,High School,0,719,2,0,0,154,YouTube,iPhone,58
